Volume,Abs
6.148218,-0.05876
6.148971,-0.059385
6.149724,-0.059224
6.150478,-0.058175
6.151232,-0.058419
6.151985,-0.05846
6.152739,-0.05786
6.153492,-0.057723
6.154246,-0.058001
6.154999,-0.057596
6.155753,-0.058814
6.156506,-0.059033
6.157259,-0.058977
6.158013,-0.058822
6.158767,-0.058159
6.15952,-0.058136
6.160274,-0.057928
6.161027,-0.058101
6.161781,-0.057291
6.162534,-0.05736
6.163288,-0.057409
6.164041,-0.057625
6.164795,-0.057356
6.165548,-0.057177
6.166302,-0.056495
6.167055,-0.056245
6.167809,-0.056111
6.168562,-0.055707
6.169316,-0.055483
6.170069,-0.055178
6.170823,-0.054666
6.171576,-0.055003
6.17233,-0.055462
6.173083,-0.055483
6.173837,-0.055664
6.17459,-0.055863
6.175344,-0.055937
6.176097,-0.056319
6.176851,-0.056254
6.177604,-0.05549
6.178358,-0.056163
6.179111,-0.057141
6.179865,-0.057313
6.180618,-0.057344
6.181372,-0.057625
6.182126,-0.057553
6.182879,-0.057993
6.183632,-0.058303
6.184386,-0.057869
6.185139,-0.057537
6.185893,-0.057764
6.186646,-0.057521
6.1874,-0.058301
6.188153,-0.059735
6.188907,-0.059336
6.189661,-0.059171
6.190414,-0.059444
6.191167,-0.059055
6.191921,-0.05892
6.192675,-0.059228
6.193428,-0.059056
6.194181,-0.058694
6.194935,-0.059175
6.195688,-0.060345
6.196442,-0.060754
6.197196,-0.061167
6.197949,-0.061574
6.198702,-0.061157
6.199456,-0.062274
6.20021,-0.062311
6.200963,-0.06261
6.201716,-0.06387
6.20247,-0.064188
6.203223,-0.064839
6.203977,-0.06633
6.204731,-0.0662
6.205484,-0.067161
6.206237,-0.067609
6.206991,-0.068045
6.207745,-0.068599
6.208498,-0.069378
6.209251,-0.069162
6.210005,-0.069422
6.210759,-0.0703
6.211512,-0.070731
6.212265,-0.071079
6.213019,-0.072019
6.213772,-0.072318
6.214526,-0.072588
6.21528,-0.07346
6.216033,-0.07307
6.216786,-0.073687
6.21754,-0.074868
6.218294,-0.075124
6.219047,-0.074834
6.2198,-0.075236
6.220554,-0.07544
6.221308,-0.074957
6.222061,-0.075176
6.222815,-0.07577
6.223568,-0.076198
6.224321,-0.076405
6.225075,-0.075445
6.225829,-0.074639
6.226582,-0.075596
6.227335,-0.076229
6.228089,-0.076261
6.228843,-0.076986
6.229596,-0.077575
6.23035,-0.077535
6.231103,-0.077559
6.231857,-0.078102
6.23261,-0.078034
6.233364,-0.077459
6.234117,-0.078274
6.23487,-0.078057
6.235624,-0.078179
6.236378,-0.078323
6.237131,-0.078444
6.237885,-0.078609
6.238638,-0.078229
6.239392,-0.077815
6.240145,-0.07786
6.240899,-0.07782
6.241652,-0.077847
6.242406,-0.077939
6.243159,-0.077201
6.243913,-0.077088
6.244666,-0.076809
6.24542,-0.07676
6.246173,-0.076401
6.246927,-0.076521
6.24768,-0.076424
6.248434,-0.075902
6.249187,-0.075698
6.249941,-0.075645
6.250694,-0.075335
6.251448,-0.074482
6.252201,-0.074259
6.252955,-0.073999
6.253708,-0.073682
6.254462,-0.072698
6.255215,-0.071972
6.255969,-0.071149
6.256722,-0.070516
6.257476,-0.070202
6.258229,-0.069907
6.258983,-0.070201
6.259737,-0.070372
6.26049,-0.070372
6.261243,-0.070258
6.261997,-0.070097
6.26275,-0.070434
6.263504,-0.070166
6.264257,-0.069467
6.265011,-0.069361
6.265764,-0.069143
6.266518,-0.068799
6.267272,-0.068774
6.268025,-0.068711
6.268778,-0.068233
6.269532,-0.067644
6.270286,-0.067542
6.271039,-0.067492
6.271792,-0.067158
6.272546,-0.067042
6.273299,-0.066852
6.274053,-0.067451
6.274806,-0.067961
6.27556,-0.068264
6.276313,-0.068077
6.277067,-0.067463
6.277821,-0.067399
6.278574,-0.06747
6.279327,-0.067586
6.280081,-0.067976
6.280835,-0.068092
6.281588,-0.067805
6.282341,-0.067645
6.283095,-0.067261
6.283848,-0.067093
6.284602,-0.067306
6.285356,-0.067523
6.286109,-0.067542
6.286862,-0.067744
6.287616,-0.067453
6.28837,-0.067393
6.289123,-0.0679
6.289876,-0.068142
6.29063,-0.068583
6.291383,-0.069299
6.292137,-0.069421
6.292891,-0.069548
6.293644,-0.070612
6.294397,-0.07127
6.295151,-0.071409
6.295905,-0.071692
6.296658,-0.071556
6.297411,-0.071398
6.298165,-0.071379
6.298919,-0.071654
6.299672,-0.072424
6.300426,-0.073352
6.301179,-0.074362
6.301932,-0.075186
6.302686,-0.074879
6.30344,-0.074558
6.304193,-0.07454
6.304946,-0.074632
6.3057,-0.074918
6.306454,-0.075036
6.307207,-0.074912
6.307961,-0.075462
6.308714,-0.076043
6.309468,-0.07611
6.310221,-0.076046
6.310975,-0.076033
6.311728,-0.075527
6.312481,-0.075644
6.313235,-0.076232
6.313989,-0.076721
6.314742,-0.077299
6.315495,-0.077708
6.316249,-0.078537
6.317003,-0.078949
6.317756,-0.079322
6.31851,-0.080887
6.319263,-0.081633
6.320017,-0.082795
6.32077,-0.083282
6.321524,-0.0835
6.322277,-0.082938
6.32303,-0.08368
6.323784,-0.084042
6.324538,-0.08425
6.325291,-0.084666
6.326045,-0.08472
6.326798,-0.084779
6.327552,-0.084983
6.328305,-0.084867
6.329059,-0.084881
6.329812,-0.085392
6.330566,-0.085257
6.331319,-0.085431
6.332073,-0.08554
6.332826,-0.085269
6.33358,-0.085268
6.334333,-0.085533
6.335087,-0.085772
6.33584,-0.085997
6.336594,-0.08634
6.337348,-0.086226
6.338101,-0.085948
6.338854,-0.08569
6.339608,-0.085427
6.340361,-0.086636
6.341115,-0.087352
6.341868,-0.087939
6.342622,-0.08889
6.343375,-0.089099
6.344129,-0.089639
6.344882,-0.090339
6.345636,-0.090076
6.346389,-0.090005
6.347143,-0.09049
6.347897,-0.090901
6.34865,-0.090796
6.349403,-0.090768
6.350157,-0.090315
6.35091,-0.090611
6.351664,-0.09065
6.352417,-0.090144
6.353171,-0.089937
6.353924,-0.088837
6.354678,-0.08871
6.355432,-0.088169
6.356185,-0.087473
6.356938,-0.087139
6.357692,-0.086674
6.358446,-0.08683
6.359199,-0.086386
6.359952,-0.086758
6.360706,-0.086348
6.361459,-0.086282
6.362213,-0.087032
6.362967,-0.087336
6.36372,-0.087906
6.364473,-0.088887
6.365227,-0.089019
6.365981,-0.088599
6.366734,-0.088714
6.367487,-0.088559
6.368241,-0.088881
6.368994,-0.088974
6.369748,-0.089447
6.370502,-0.089721
6.371255,-0.089952
6.372008,-0.090165
6.372762,-0.089776
6.373516,-0.089225
6.374269,-0.089794
6.375022,-0.089979
6.375776,-0.089994
6.37653,-0.089712
6.377283,-0.089543
6.378036,-0.088899
6.37879,-0.08974
6.379543,-0.090207
6.380297,-0.089851
6.381051,-0.089544
6.381804,-0.089582
6.382557,-0.090259
6.383311,-0.089955
6.384065,-0.090152
6.384818,-0.090553
6.385571,-0.09142
6.386325,-0.09114
6.387079,-0.091464
6.387832,-0.091674
6.388586,-0.091415
6.389339,-0.092104
6.390092,-0.092426
6.390846,-0.092223
6.3916,-0.092197
6.392353,-0.091536
6.393106,-0.092227
6.39386,-0.092431
6.394614,-0.093225
6.395367,-0.092753
6.396121,-0.092807
6.396874,-0.092625
6.397628,-0.091974
6.398381,-0.091621
6.399135,-0.0913
6.399888,-0.090505
6.400641,-0.090023
6.401395,-0.090264
6.402149,-0.089815
6.402902,-0.089993
6.403656,-0.090839
6.404409,-0.090507
6.405163,-0.090552
6.405916,-0.09055
6.40667,-0.090128
6.407423,-0.089637
6.408177,-0.089366
6.40893,-0.088728
6.409684,-0.088513
6.410437,-0.08888
6.411191,-0.088856
6.411944,-0.088115
6.412698,-0.08783
6.413451,-0.087597
6.414205,-0.087605
6.414958,-0.08782
6.415712,-0.087513
6.416465,-0.08647
6.417219,-0.085638
6.417972,-0.085456
6.418726,-0.085432
6.419479,-0.085314
6.420233,-0.085034
6.420986,-0.085244
6.42174,-0.08494
6.422493,-0.084199
6.423247,-0.083471
6.424,-0.083207
6.424754,-0.082686
6.425508,-0.082112
6.426261,-0.08159
6.427014,-0.081663
6.427768,-0.082121
6.428521,-0.082055
6.429275,-0.081926
6.430028,-0.081919
6.430782,-0.081835
6.431535,-0.081556
6.432289,-0.081366
6.433043,-0.081963
6.433796,-0.081806
6.434549,-0.082123
6.435303,-0.082478
6.436057,-0.082829
6.43681,-0.082704
6.437563,-0.082778
6.438317,-0.082419
6.43907,-0.081293
6.439824,-0.080383
6.440578,-0.079831
6.441331,-0.079496
6.442084,-0.079149
6.442838,-0.079243
6.443592,-0.079049
6.444345,-0.078538
6.445098,-0.078291
6.445852,-0.07825
6.446605,-0.078422
6.447359,-0.078262
6.448112,-0.077822
6.448866,-0.077853
6.449619,-0.078073
6.450373,-0.078394
6.451127,-0.079024
6.45188,-0.07928
6.452633,-0.078944
6.453387,-0.078968
6.454141,-0.079364
6.454894,-0.079667
6.455647,-0.080093
6.456401,-0.080249
6.457154,-0.08004
6.457908,-0.080028
6.458662,-0.079947
6.459415,-0.079258
6.460168,-0.079116
6.460922,-0.079753
6.461676,-0.080666
6.462429,-0.081482
6.463182,-0.081778
6.463936,-0.081761
6.46469,-0.081516
6.465443,-0.081621
6.466197,-0.081987
6.46695,-0.082576
6.467703,-0.082774
6.468457,-0.082602
6.469211,-0.082431
6.469964,-0.081948
6.470717,-0.081997
6.471471,-0.082281
6.472225,-0.082706
6.472978,-0.083008
6.473732,-0.08344
6.474485,-0.083365
6.475239,-0.083532
6.475992,-0.084147
6.476746,-0.084654
6.477499,-0.085416
6.478252,-0.085309
6.479006,-0.085662
6.47976,-0.086139
6.480513,-0.086189
6.481266,-0.086735
6.48202,-0.087211
6.482774,-0.088383
6.483527,-0.089026
6.484281,-0.089478
6.485034,-0.090172
6.485788,-0.090819
6.486541,-0.09143
6.487295,-0.091951
6.488048,-0.09254
6.488801,-0.092467
6.489555,-0.092305
6.490309,-0.092347
6.491062,-0.092498
6.491816,-0.092664
6.492569,-0.092613
6.493323,-0.092829
6.494076,-0.093222
6.49483,-0.093851
6.495583,-0.094079
6.496337,-0.094264
6.49709,-0.09561
6.497844,-0.095987
6.498597,-0.095392
6.499351,-0.094365
6.500104,-0.093896
6.500858,-0.094063
6.501611,-0.094082
6.502365,-0.094013
6.503119,-0.093543
6.503872,-0.09334
6.504625,-0.093588
6.505379,-0.093737
6.506132,-0.093474
6.506886,-0.093841
6.507639,-0.094791
6.508393,-0.094966
6.509146,-0.094423
6.5099,-0.094223
6.510653,-0.093833
6.511407,-0.093709
6.51216,-0.094052
6.512914,-0.093933
6.513668,-0.093756
6.514421,-0.094264
6.515174,-0.094508
6.515928,-0.094455
6.516681,-0.094371
6.517435,-0.094183
6.518188,-0.093493
6.518942,-0.093215
6.519695,-0.092702
6.520449,-0.092463
6.521203,-0.09212
6.521956,-0.091646
6.522709,-0.091335
6.523463,-0.091074
6.524217,-0.090279
6.52497,-0.0896
6.525723,-0.088369
6.526477,-0.088674
6.52723,-0.088486
6.527984,-0.088902
6.528738,-0.088205
6.529491,-0.087838
6.530244,-0.08789
6.530998,-0.086952
6.531752,-0.086061
6.532505,-0.085484
6.533258,-0.08426
6.534012,-0.082931
6.534765,-0.081718
6.535519,-0.081229
6.536273,-0.080784
6.537026,-0.080912
6.537779,-0.080815
6.538533,-0.080453
6.539287,-0.080356
6.54004,-0.080626
6.540793,-0.080495
6.541547,-0.080561
6.542301,-0.079603
6.543054,-0.079017
6.543808,-0.078997
6.544561,-0.078351
6.545314,-0.077178
6.546068,-0.07676
6.546822,-0.076969
6.547575,-0.076655
6.548328,-0.075697
6.549082,-0.075594
6.549836,-0.075439
6.550589,-0.075248
6.551342,-0.074557
6.552096,-0.073899
6.55285,-0.073357
6.553603,-0.073366
6.554357,-0.073334
6.55511,-0.073179
6.555863,-0.073879
6.556617,-0.073813
6.557371,-0.073055
6.558124,-0.072693
6.558877,-0.072177
6.559631,-0.07172
6.560385,-0.071411
6.561138,-0.071618
6.561892,-0.072168
6.562645,-0.071972
6.563399,-0.071607
6.564152,-0.070883
6.564906,-0.070526
6.565659,-0.07008
6.566412,-0.070432
6.567166,-0.07018
6.56792,-0.069542
6.568673,-0.069655
6.569427,-0.069454
6.57018,-0.069345
6.570934,-0.070166
6.571687,-0.070657
6.572441,-0.070675
6.573194,-0.070708
6.573948,-0.070741
6.574701,-0.070962
6.575455,-0.07161
6.576208,-0.071686
6.576962,-0.071132
6.577715,-0.070626
6.578469,-0.070731
6.579222,-0.070759
6.579976,-0.070956
6.580729,-0.071251
6.581483,-0.071482
6.582236,-0.071571
6.58299,-0.071743
6.583743,-0.071818
6.584497,-0.071887
6.58525,-0.072242
6.586004,-0.072382
6.586757,-0.072361
6.587511,-0.072658
6.588264,-0.073114
6.589018,-0.073393
6.589771,-0.073459
6.590525,-0.073369
6.591279,-0.073202
6.592032,-0.07319
6.592785,-0.073277
6.593539,-0.07305
6.594292,-0.073162
6.595046,-0.073972
6.595799,-0.073988
6.596553,-0.074455
6.597306,-0.075006
6.59806,-0.07547
6.598814,-0.07534
6.599567,-0.075128
6.60032,-0.075255
6.601074,-0.075712
6.601828,-0.076286
6.602581,-0.076958
6.603334,-0.077617
6.604088,-0.078251
6.604841,-0.0787
6.605595,-0.078495
6.606349,-0.078297
6.607102,-0.078685
6.607855,-0.07905
6.608609,-0.079407
6.609363,-0.079952
6.610116,-0.08088
6.610869,-0.081915
6.611623,-0.082604
6.612376,-0.08271
6.61313,-0.082643
6.613883,-0.083272
6.614637,-0.084434
6.61539,-0.085218
6.616144,-0.085558
6.616898,-0.086029
6.617651,-0.086285
6.618404,-0.086197
6.619158,-0.086154
6.619912,-0.086081
6.620665,-0.08605
6.621418,-0.085942
6.622172,-0.086004
6.622925,-0.086273
6.623679,-0.086375
6.624433,-0.086111
6.625186,-0.085667
6.625939,-0.085653
6.626693,-0.085998
6.627447,-0.08669
6.6282,-0.087399
6.628953,-0.087947
6.629707,-0.088098
6.630461,-0.088082
6.631214,-0.08867
6.631968,-0.088913
6.632721,-0.088864
6.633474,-0.088455
6.634228,-0.088182
6.634982,-0.088237
6.635735,-0.088356
6.636488,-0.088171
6.637242,-0.088383
6.637996,-0.088087
6.638749,-0.087262
6.639503,-0.086833
6.640256,-0.08648
6.64101,-0.085077
6.641763,-0.084153
6.642517,-0.084331
6.64327,-0.084977
6.644023,-0.084678
6.644777,-0.08414
6.645531,-0.083792
6.646284,-0.083848
6.647038,-0.083484
6.647791,-0.082751
6.648545,-0.082242
6.649298,-0.082142
6.650052,-0.081925
6.650805,-0.081297
6.651559,-0.080216
6.652312,-0.079638
6.653066,-0.078829
6.653819,-0.078116
6.654572,-0.077187
6.655326,-0.076515
6.65608,-0.075464
6.656833,-0.075619
6.657587,-0.075537
6.65834,-0.075745
6.659094,-0.075859
6.659847,-0.075652
6.660601,-0.07516
6.661354,-0.075062
6.662108,-0.074703
6.662861,-0.074334
6.663615,-0.074415
6.664368,-0.073857
6.665122,-0.073262
6.665875,-0.072773
6.666629,-0.071977
6.667382,-0.071357
6.668136,-0.07109
6.66889,-0.070392
6.669643,-0.070237
6.670396,-0.070276
6.67115,-0.069901
6.671903,-0.069122
6.672657,-0.067478
6.67341,-0.066138
6.674164,-0.064714
6.674917,-0.064306
6.675671,-0.063925
6.676425,-0.063883
6.677178,-0.063676
6.677931,-0.063067
6.678685,-0.063118
6.679439,-0.063317
6.680192,-0.063018
6.680945,-0.061889
6.681699,-0.061595
6.682452,-0.060457
6.683206,-0.059896
6.683959,-0.059348
6.684713,-0.059038
6.685466,-0.05886
6.68622,-0.058321
6.686974,-0.057602
6.687727,-0.05675
6.68848,-0.057095
6.689234,-0.057049
6.689988,-0.056514
6.690741,-0.056319
6.691494,-0.056159
6.692248,-0.056435
6.693001,-0.056352
6.693755,-0.05658
6.694509,-0.056112
6.695262,-0.055842
6.696015,-0.055309
6.696769,-0.054738
6.697523,-0.054096
6.698276,-0.053878
6.699029,-0.053212
6.699783,-0.053026
6.700536,-0.053084
6.70129,-0.052083
6.702044,-0.051945
6.702797,-0.050465
6.70355,-0.04984
6.704304,-0.049642
6.705058,-0.049206
6.705811,-0.049377
6.706564,-0.049604
6.707318,-0.048652
6.708072,-0.047757
6.708825,-0.047909
6.709579,-0.048848
6.710332,-0.049021
6.711085,-0.049181
6.711839,-0.049906
6.712593,-0.049261
6.713346,-0.048645
6.714099,-0.04855
6.714853,-0.048265
6.715607,-0.048444
6.71636,-0.04869
6.717113,-0.047954
6.717867,-0.047779
6.718621,-0.048049
6.719374,-0.048225
6.720128,-0.04862
6.720881,-0.048159
6.721634,-0.047134
6.722388,-0.046878
6.723142,-0.046549
6.723895,-0.046584
6.724648,-0.046429
6.725402,-0.046393
6.726156,-0.046292
6.726909,-0.046174
6.727663,-0.045765
6.728416,-0.04543
6.72917,-0.045027
6.729923,-0.044431
6.730677,-0.044427
6.73143,-0.044414
6.732183,-0.04383
6.732937,-0.043382
6.733691,-0.043084
6.734444,-0.043
6.735198,-0.042887
6.735951,-0.042522
6.736705,-0.042047
6.737458,-0.041483
6.738212,-0.041433
6.738965,-0.041286
6.739719,-0.040958
6.740472,-0.040971
6.741226,-0.0406
6.741979,-0.040385
6.742733,-0.04013
6.743486,-0.039108
6.74424,-0.038184
6.744993,-0.037614
6.745747,-0.03744
6.7465,-0.037029
6.747254,-0.036355
6.748007,-0.03646
6.748761,-0.036154
6.749514,-0.035898
6.750268,-0.03615
6.751021,-0.036157
6.751775,-0.035851
6.752528,-0.035383
6.753282,-0.034513
6.754035,-0.033926
6.754789,-0.034118
6.755542,-0.034273
6.756296,-0.034321
6.75705,-0.034531
6.757803,-0.03454
6.758556,-0.034418
6.75931,-0.034465
6.760063,-0.034347
6.760817,-0.034054
6.76157,-0.033689
6.762324,-0.033948
6.763077,-0.034311
6.763831,-0.034175
6.764585,-0.033769
6.765338,-0.033606
6.766091,-0.033694
6.766845,-0.033604
6.767599,-0.033418
6.768352,-0.032783
6.769105,-0.032614
6.769859,-0.032454
6.770612,-0.031939
6.771366,-0.031481
6.77212,-0.031264
6.772873,-0.031192
6.773626,-0.031169
6.77438,-0.031243
6.775134,-0.031387
6.775887,-0.030983
6.77664,-0.030897
6.777394,-0.031144
6.778147,-0.03148
6.778901,-0.031935
6.779655,-0.032365
6.780408,-0.032863
6.781161,-0.033529
6.781915,-0.034306
6.782669,-0.035231
6.783422,-0.035266
6.784175,-0.035035
6.784929,-0.035016
6.785683,-0.034617
6.786436,-0.034189
6.787189,-0.03344
6.787943,-0.033457
6.788696,-0.033818
6.78945,-0.03402
6.790204,-0.034915
6.790957,-0.036053
6.79171,-0.036671
6.792464,-0.036829
6.793218,-0.037187
6.793971,-0.037046
6.794724,-0.037117
6.795478,-0.037611
6.796232,-0.038352
6.796985,-0.039021
6.797739,-0.039643
6.798492,-0.039854
6.799245,-0.040173
6.799999,-0.039636
6.800753,-0.040043
6.801506,-0.039641
6.802259,-0.040106
6.803013,-0.040374
6.803767,-0.040672
6.80452,-0.040768
6.805274,-0.041579
6.806027,-0.042363
6.806781,-0.042726
6.807534,-0.043653
6.808288,-0.04444
6.809041,-0.044923
6.809794,-0.045357
6.810548,-0.045644
6.811302,-0.046263
6.812055,-0.046813
6.812809,-0.047189
6.813562,-0.047883
6.814316,-0.048163
6.815069,-0.048047
6.815823,-0.047799
6.816576,-0.047588
6.81733,-0.047545
6.818083,-0.047573
6.818837,-0.047168
6.81959,-0.046577
6.820343,-0.046305
6.821097,-0.046555
6.821851,-0.047384
6.822604,-0.047656
6.823358,-0.048074
6.824111,-0.049269
6.824865,-0.050372
6.825618,-0.050893
6.826372,-0.051712
6.827125,-0.052222
6.827879,-0.052699
6.828632,-0.052728
6.829386,-0.052663
6.830139,-0.052233
6.830893,-0.051594
6.831646,-0.051598
6.8324,-0.05154
6.833153,-0.051366
6.833907,-0.051532
6.834661,-0.0513
6.835414,-0.050848
6.836167,-0.051696
6.836921,-0.05137
6.837674,-0.052044
6.838428,-0.051031
6.839181,-0.052352
6.839935,-0.052701
6.840688,-0.051928
6.841442,-0.052269
6.842196,-0.052082
6.842949,-0.050375
6.843702,-0.050462
6.844456,-0.050078
6.84521,-0.049564
6.845963,-0.049876
6.846716,-0.049785
6.84747,-0.050624
6.848223,-0.050972
6.848977,-0.050228
6.84973,-0.050538
6.850484,-0.050175
6.851237,-0.050468
6.851991,-0.050813
6.852745,-0.051557
6.853498,-0.051828
6.854251,-0.052185
6.855005,-0.051891
6.855758,-0.051352
6.856512,-0.051208
6.857265,-0.051369
6.858019,-0.051511
6.858772,-0.050864
6.859526,-0.050568
6.86028,-0.050211
6.861033,-0.049801
6.861786,-0.049022
6.86254,-0.049301
6.863294,-0.04876
6.864047,-0.048655
6.8648,-0.049038
6.865554,-0.048551
6.866307,-0.047929
6.867061,-0.047857
6.867815,-0.048764
6.868568,-0.049221
6.869321,-0.049429
6.870075,-0.050257
6.870829,-0.050625
6.871582,-0.050468
6.872335,-0.050759
6.873089,-0.051391
6.873843,-0.051143
6.874596,-0.051421
6.87535,-0.050985
6.876103,-0.051421
6.876856,-0.050917
6.87761,-0.050779
6.878364,-0.051629
6.879117,-0.051509
6.87987,-0.051809
6.880624,-0.053019
6.881378,-0.052907
6.882131,-0.053306
6.882885,-0.05324
6.883638,-0.052656
6.884392,-0.051965
6.885145,-0.051558
6.885899,-0.05162
6.886652,-0.05222
6.887405,-0.052578
6.888159,-0.052993
6.888913,-0.052865
6.889666,-0.052783
6.890419,-0.052841
6.891173,-0.052556
6.891927,-0.052804
6.89268,-0.053279
6.893434,-0.053824
6.894187,-0.054327
6.894941,-0.054801
6.895694,-0.055291
6.896448,-0.055491
6.897201,-0.055899
6.897954,-0.057011
6.898708,-0.057735
6.899462,-0.058505
6.900215,-0.058928
6.900969,-0.058879
6.901722,-0.058347
6.902476,-0.057849
6.903229,-0.057915
6.903983,-0.058071
6.904736,-0.058259
6.90549,-0.05806
6.906243,-0.057513
6.906997,-0.05659
6.90775,-0.056021
6.908504,-0.056151
6.909257,-0.056459
6.910011,-0.056348
6.910764,-0.056133
6.911518,-0.056397
6.912271,-0.056659
6.913025,-0.056612
6.913778,-0.056815
6.914532,-0.056924
6.915285,-0.056925
6.916039,-0.056995
6.916792,-0.057597
6.917546,-0.058459
6.918299,-0.059139
6.919053,-0.05946
6.919806,-0.059856
6.92056,-0.060845
6.921313,-0.061644
6.922067,-0.062401
6.922821,-0.062372
6.923574,-0.062061
6.924327,-0.061978
6.925081,-0.062166
6.925834,-0.062081
6.926588,-0.061985
6.927341,-0.061828
6.928095,-0.061844
6.928848,-0.062618
6.929602,-0.062352
6.930356,-0.061942
6.931109,-0.062086
6.931862,-0.062355
6.932616,-0.06215
6.93337,-0.062339
6.934123,-0.062916
6.934876,-0.062925
6.93563,-0.063058
6.936383,-0.063426
6.937137,-0.063131
6.937891,-0.062797
6.938644,-0.062697
6.939397,-0.06321
6.940151,-0.063637
6.940905,-0.06392
6.941658,-0.064101
6.942411,-0.063713
6.943165,-0.063739
6.943918,-0.064343
6.944672,-0.065186
6.945426,-0.065317
6.946179,-0.065307
6.946932,-0.065213
6.947686,-0.065544
6.94844,-0.065735
6.949193,-0.065813
6.949946,-0.066454
6.9507,-0.066928
6.951454,-0.06721
6.952207,-0.066913
6.95296,-0.065729
6.953714,-0.064992
6.954467,-0.064233
6.955221,-0.062846
6.955975,-0.062098
6.956728,-0.062168
6.957481,-0.060804
6.958235,-0.060268
6.958989,-0.060245
6.959742,-0.059613
6.960495,-0.059713
6.961249,-0.060188
6.962003,-0.059323
6.962756,-0.058411
6.96351,-0.058149
6.964263,-0.057335
6.965016,-0.057201
6.96577,-0.056268
6.966524,-0.055719
6.967277,-0.056248
6.96803,-0.056665
6.968784,-0.056471
6.969538,-0.055828
6.970291,-0.05573
6.971045,-0.055451
6.971798,-0.055636
6.972552,-0.056052
6.973305,-0.055831
6.974059,-0.055065
6.974812,-0.055001
6.975565,-0.054825
6.976319,-0.055112
6.977072,-0.055615
6.977827,-0.056108
6.97858,-0.056296
6.979333,-0.056178
6.980087,-0.05548
6.98084,-0.055221
6.981594,-0.054551
6.982347,-0.054105
6.9831,-0.054042
6.983854,-0.054017
6.984608,-0.053868
6.985362,-0.053142
6.986115,-0.052832
6.986868,-0.05255
6.987622,-0.053094
6.988375,-0.053623
6.989129,-0.053713
6.989882,-0.055292
6.990635,-0.056547
6.991389,-0.056976
6.992143,-0.05721
6.992897,-0.058809
6.99365,-0.059096
6.994403,-0.058966
6.995157,-0.059944
6.99591,-0.060502
6.996664,-0.060429
6.997417,-0.061409
6.99817,-0.062282
6.998925,-0.061999
6.999678,-0.063755
7.000432,-0.065208
7.001185,-0.066375
7.001938,-0.06695
7.002692,-0.067739
7.003445,-0.068555
7.004199,-0.068904
7.004952,-0.068782
7.005706,-0.068846
7.00646,-0.069284
7.007213,-0.070722
7.007967,-0.071064
7.00872,-0.071234
7.009473,-0.070853
7.010227,-0.070521
7.01098,-0.071066
7.011734,-0.072195
7.012487,-0.072703
7.013241,-0.073175
7.013995,-0.072529
7.014748,-0.072009
7.015501,-0.071953
7.016255,-0.072431
7.017008,-0.07348
7.017762,-0.075013
7.018515,-0.07568
7.019269,-0.075856
7.020023,-0.076178
7.020776,-0.076353
7.02153,-0.075805
7.022283,-0.075542
7.023036,-0.076645
7.02379,-0.076733
7.024543,-0.076765
7.025297,-0.076125
7.02605,-0.075584
7.026803,-0.075328
7.027558,-0.07395
7.028311,-0.074358
7.029065,-0.074495
7.029818,-0.074394
7.030571,-0.073465
7.031325,-0.074263
7.032078,-0.074734
7.032832,-0.074749
7.033585,-0.074304
7.034339,-0.074271
7.035093,-0.074285
7.035846,-0.073822
7.0366,-0.073921
7.037353,-0.073483
7.038106,-0.072963
7.03886,-0.072975
7.039613,-0.072937
7.040367,-0.073252
7.041121,-0.073226
7.041874,-0.072744
7.042628,-0.072272
7.043381,-0.072491
7.044135,-0.072436
7.044888,-0.071667
7.045641,-0.071647
7.046395,-0.071803
7.047148,-0.071075
7.047902,-0.070776
7.048656,-0.070745
7.049409,-0.070032
7.050163,-0.06894
7.050916,-0.068935
7.05167,-0.069216
7.052423,-0.068947
7.053176,-0.068548
7.05393,-0.067841
7.054683,-0.066662
7.055438,-0.065681
7.056191,-0.06576
7.056944,-0.066482
7.057698,-0.066774
7.058451,-0.067258
7.059205,-0.067734
7.059958,-0.06747
7.060711,-0.066423
7.061465,-0.065862
7.062219,-0.065766
7.062973,-0.065439
7.063726,-0.065147
7.064479,-0.065402
7.065233,-0.065551
7.065986,-0.065376
7.06674,-0.065349
7.067493,-0.065283
7.068246,-0.064644
7.069,-0.064177
7.069754,-0.063726
7.070508,-0.063378
7.071261,-0.063068
7.072014,-0.062467
7.072768,-0.062194
7.073521,-0.062244
7.074275,-0.062332
7.075028,-0.062372
7.075781,-0.062079
7.076536,-0.061717
7.077289,-0.061325
7.078043,-0.060616
7.078796,-0.060327
7.079549,-0.06083
7.080303,-0.060579
7.081056,-0.059984
7.08181,-0.059307
7.082563,-0.058653
7.083317,-0.05787
7.084071,-0.05729
7.084824,-0.057388
7.085577,-0.057135
7.086331,-0.05656
7.087084,-0.056163
7.087838,-0.056182
7.088591,-0.056367
7.089345,-0.056577
7.090098,-0.056695
7.090852,-0.056602
7.091606,-0.056508
7.092359,-0.056817
7.093112,-0.056759
7.093866,-0.056034
7.094619,-0.055262
7.095373,-0.054525
7.096126,-0.05376
7.096879,-0.053513
7.097634,-0.053557
7.098387,-0.054115
7.099141,-0.054286
7.099894,-0.053754
7.100647,-0.053267
7.101401,-0.052972
7.102154,-0.053267
7.102908,-0.053501
7.103661,-0.053249
7.104414,-0.053241
7.105169,-0.053383
7.105922,-0.053607
