Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV 1_280,,Cond,,Conc B,,Injection,,Run Log,,"UV 1_280_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Injection,ml,Logbook,ml,mAU
-0.811904,19.623564,-0.597922,9.386536,1.114587,0,,,,,0.213995,-0.123111
-0.81115,19.287151,-0.596415,9.386534,1.122124,0,,,,,0.214749,-0.12311
-0.810397,18.954458,-0.594908,9.386603,1.129661,0,,,,,0.215502,-0.123108
-0.809644,18.621328,-0.593401,9.386591,1.137198,0,,,,,0.216256,-0.123107
-0.80889,18.287739,-0.591894,9.386589,1.144735,0,,,,,0.217009,-0.123105
-0.808136,17.952271,-0.590387,9.386536,1.152272,0,,,,,0.217763,-0.123104
-0.807383,17.619617,-0.58888,9.38647,1.159809,0,,,,,0.218516,-0.123102
-0.806629,17.293653,-0.587373,9.386446,1.167345,0,,,,,0.21927,-0.1231
-0.805876,16.971529,-0.585866,9.386423,1.174882,0,,,,,0.220023,-0.123098
-0.805122,16.649961,-0.584359,9.386395,1.182419,0,,,,,0.220777,-0.123096
-0.804369,16.328493,-0.582852,9.386402,1.189956,0,,,,,0.22153,-0.123094
-0.803615,16.007444,-0.581345,9.386342,1.197493,0,,,,,0.222284,-0.123092
-0.802862,15.688415,-0.579838,9.386267,1.20503,0,,,,,0.223037,-0.123089
-0.802108,15.37088,-0.578331,9.38619,1.212567,0,,,,,0.223791,-0.123087
-0.801355,15.059878,-0.576824,9.386136,1.220104,0,,,,,0.224544,-0.123085
-0.800601,14.751618,-0.575318,9.386118,1.227641,0,,,,,0.225298,-0.123083
-0.799848,14.449385,-0.573811,9.386088,1.235178,0,,,,,0.226051,-0.123081
-0.799094,14.151664,-0.572304,9.38601,1.242715,0,,,,,0.226805,-0.123079
-0.798341,13.859611,-0.570797,9.385917,1.250252,0,,,,,0.227558,-0.123078
-0.797587,13.572901,-0.56929,9.38586,1.257789,0,,,,,0.228312,-0.123076
-0.796834,13.291009,-0.567783,9.385818,1.265325,0,,,,,0.229065,-0.123075
-0.79608,13.014321,-0.566276,9.385727,1.272862,0,,,,,0.229819,-0.123074
-0.795327,12.742925,-0.564769,9.385612,1.280399,0,,,,,0.230572,-0.123072
-0.794573,12.479609,-0.563262,9.385514,1.287936,0,,,,,0.231326,-0.123071
-0.79382,12.223466,-0.561755,9.385485,1.295473,0,,,,,0.232079,-0.123069
-0.793066,11.973672,-0.560248,9.385373,1.30301,0,,,,,0.232833,-0.123068
-0.792313,11.730136,-0.558741,9.385225,1.310547,0,,,,,0.233586,-0.123066
-0.791559,11.490741,-0.557234,9.3851,1.318084,0,,,,,0.23434,-0.123065
-0.790806,11.258679,-0.555727,9.384995,1.325621,0,,,,,0.235093,-0.123063
-0.790052,11.033465,-0.55422,9.384946,1.333158,0,,,,,0.235847,-0.123062
-0.789299,10.814551,-0.552713,9.384881,1.340695,0,,,,,0.2366,-0.123061
-0.788545,10.601705,-0.551206,9.384844,1.348232,0,,,,,0.237354,-0.123059
-0.787792,10.393829,-0.549699,9.384816,1.355769,0,,,,,0.238107,-0.123058
-0.787038,10.191152,-0.548192,9.38472,1.363305,0,,,,,0.238861,-0.123056
-0.786285,9.99885,-0.546685,9.384677,1.370842,0,,,,,0.239614,-0.123055
-0.785531,9.809513,-0.545178,9.384653,1.378379,0,,,,,0.240368,-0.123053
-0.784778,9.625258,-0.543671,9.384636,1.385916,0,,,,,0.241121,-0.123052
-0.784024,9.448912,-0.542164,9.384632,1.393453,0,,,,,0.241875,-0.12305
-0.783271,9.275974,-0.540657,9.384609,1.40099,0,,,,,0.242628,-0.123049
-0.782517,9.113096,-0.53915,9.384564,1.408527,0,,,,,0.243382,-0.123047
-0.781764,8.964221,-0.537643,9.384562,1.416064,0,,,,,0.244135,-0.123046
-0.78101,8.824256,-0.536136,9.384543,1.423601,0,,,,,0.244889,-0.123045
-0.780257,8.684024,-0.534629,9.384535,1.431138,0,,,,,0.245643,-0.123043
-0.779503,8.53657,-0.533123,9.384535,1.438675,0,,,,,0.246396,-0.123042
-0.77875,8.392849,-0.531616,9.384564,1.446212,0,,,,,0.247149,-0.12304
-0.777996,8.255855,-0.530109,9.384533,1.453749,0,,,,,0.247903,-0.123039
-0.777243,8.120631,-0.528602,9.384577,1.461285,0,,,,,0.248657,-0.123037
-0.776489,7.986486,-0.527095,9.384602,1.468822,0,,,,,0.24941,-0.123035
-0.775736,7.856751,-0.525588,9.384611,1.476359,0,,,,,0.250164,-0.123033
-0.774982,7.73232,-0.524081,9.384649,1.483896,0,,,,,0.250917,-0.123031
-0.774229,7.611731,-0.522574,9.384681,1.491433,0,,,,,0.25167,-0.123028
-0.773475,7.494366,-0.521067,9.3847,1.49897,0,,,,,0.252424,-0.123026
-0.772722,7.380038,-0.51956,9.384724,1.506507,0,,,,,0.253178,-0.123024
-0.771968,7.267196,-0.518053,9.384759,1.514044,0,,,,,0.253931,-0.123022
-0.771215,7.159072,-0.516546,9.384747,1.521581,0,,,,,0.254685,-0.12302
-0.770461,7.053444,-0.515039,9.384658,1.529118,0,,,,,0.255438,-0.123018
-0.769708,6.949359,-0.513532,9.384639,1.536655,0,,,,,0.256192,-0.123015
-0.768954,6.847651,-0.512025,9.384655,1.544192,0,,,,,0.256945,-0.123014
-0.768201,6.75109,-0.510518,9.384692,1.551729,0,,,,,0.257699,-0.123012
-0.767447,6.657384,-0.509011,9.384744,1.559265,0,,,,,0.258452,-0.123011
-0.766694,6.565571,-0.507504,9.384795,1.566802,0,,,,,0.259206,-0.123009
-0.76594,6.475295,-0.505997,9.384899,1.574339,0,,,,,0.259959,-0.123008
-0.765187,6.384292,-0.50449,9.384939,1.581876,0,,,,,0.260713,-0.123007
-0.764433,6.293574,-0.502983,9.385033,1.589413,0,,,,,0.261466,-0.123005
-0.76368,6.206256,-0.501476,9.385034,1.59695,0,,,,,0.26222,-0.123004
-0.762926,6.123913,-0.499969,9.385094,1.604487,0,,,,,0.262973,-0.123002
-0.762173,6.041521,-0.498462,9.385148,1.612024,0,,,,,0.263727,-0.123001
-0.761419,5.957972,-0.496955,9.385229,1.619561,0,,,,,0.26448,-0.122999
-0.760666,5.878047,-0.495448,9.385302,1.627098,0,,,,,0.265234,-0.122998
-0.759912,5.802713,-0.493941,9.385327,1.634635,0,,,,,0.265987,-0.122996
-0.759159,5.731454,-0.492435,9.385325,1.642172,0,,,,,0.266741,-0.122995
-0.758405,5.661001,-0.490928,9.385328,1.649709,0,,,,,0.267494,-0.122993
-0.757652,5.589101,-0.489421,9.385355,1.657246,0,,,,,0.268248,-0.122992
-0.756898,5.5183,-0.487914,9.385391,1.664782,0,,,,,0.269001,-0.12299
-0.756145,5.45062,-0.486407,9.385376,1.672319,0,,,,,0.269755,-0.122989
-0.755391,5.384138,-0.4849,9.385357,1.679856,0,,,,,0.270508,-0.122988
-0.754638,5.319058,-0.483393,9.385349,1.687393,0,,,,,0.271262,-0.122986
-0.753884,5.254727,-0.481886,9.385311,1.69493,0,,,,,0.272015,-0.122984
-0.753131,5.191086,-0.480379,9.385235,1.702467,0,,,,,0.272769,-0.122982
-0.752377,5.127275,-0.478872,9.385157,1.710004,0,,,,,0.273522,-0.122979
-0.751624,5.065559,-0.477365,9.385108,1.717541,0,,,,,0.274276,-0.122977
-0.75087,5.006799,-0.475858,9.385083,1.725078,0,,,,,0.275029,-0.122975
-0.750117,4.949595,-0.474351,9.385041,1.732615,0,,,,,0.275783,-0.122973
-0.749363,4.89266,-0.472844,9.384978,1.740152,0,,,,,0.276536,-0.122971
-0.74861,4.835849,-0.471337,9.385004,1.747689,0,,,,,0.27729,-0.122968
-0.747856,4.778338,-0.46983,9.3849,1.755226,0,,,,,0.278043,-0.122966
-0.747103,4.72387,-0.468323,9.384904,1.762762,0,,,,,0.278797,-0.122964
-0.746349,4.670623,-0.466816,9.384891,1.770299,0,,,,,0.27955,-0.122963
-0.745596,4.617836,-0.465309,9.384857,1.777836,0,,,,,0.280304,-0.122961
-0.744842,4.564668,-0.463802,9.384772,1.785373,0,,,,,0.281057,-0.12296
-0.744089,4.512322,-0.462295,9.384727,1.79291,0,,,,,0.281811,-0.122958
-0.743335,4.46117,-0.460788,9.384723,1.800447,0,,,,,0.282564,-0.122957
-0.742582,4.410087,-0.459281,9.384654,1.807984,0,,,,,0.283318,-0.122955
-0.741828,4.359008,-0.457774,9.384627,1.815521,0,,,,,0.284071,-0.122954
-0.741075,4.308403,-0.456267,9.384535,1.823058,0,,,,,0.284825,-0.122952
-0.740321,4.257513,-0.45476,9.384393,1.830595,0,,,,,0.285578,-0.122951
-0.739568,4.207493,-0.453254,9.384253,1.838132,0,,,,,0.286332,-0.122949
-0.738814,4.157979,-0.451747,9.384163,1.845669,0,,,,,0.287085,-0.122948
-0.738061,4.10986,-0.45024,9.38416,1.853206,0,,,,,0.287839,-0.122946
-0.737307,4.061914,-0.448733,9.384189,1.860742,0,,,,,0.288592,-0.122945
-0.736554,4.012663,-0.447226,9.384209,1.868279,0,,,,,0.289346,-0.122944
-0.7358,3.964484,-0.445719,9.384206,1.875816,0,,,,,0.290099,-0.122942
-0.735047,3.918041,-0.444212,9.384184,1.883353,0,,,,,0.290853,-0.122941
-0.734293,3.871411,-0.442705,9.384233,1.89089,0,,,,,0.291606,-0.122939
-0.73354,3.82411,-0.441198,9.384216,1.898427,0,,,,,0.29236,-0.122938
-0.732786,3.776687,-0.439691,9.384237,1.905964,0,,,,,0.293113,-0.122936
-0.732033,3.728527,-0.438184,9.384209,1.913501,0,,,,,0.293867,-0.122935
-0.731279,3.682766,-0.436677,9.384173,1.921038,0,,,,,0.29462,-0.122933
-0.730525,3.638394,-0.43517,9.384143,1.928575,0,,,,,0.295374,-0.122932
-0.729772,3.595924,-0.433663,9.384129,1.936112,0,,,,,0.296127,-0.12293
-0.729018,3.554553,-0.432156,9.38415,1.943648,0,,,,,0.296881,-0.122929
-0.728265,3.517987,-0.430649,9.384183,1.951186,0,,,,,0.297634,-0.122927
-0.727511,3.482032,-0.429142,9.384203,1.958722,0,,,,,0.298388,-0.122926
-0.726758,3.444037,-0.427635,9.384223,1.966259,0,,,,,0.299141,-0.122925
-0.726004,3.40361,-0.426128,9.384205,1.973796,0,,,,,0.299895,-0.122923
-0.725251,3.363686,-0.424621,9.384128,1.981333,0,,,,,0.300648,-0.122922
-0.724497,3.323939,-0.423114,9.384072,1.98887,0,,,,,0.301402,-0.12292
-0.723744,3.288099,-0.421607,9.384044,1.996407,0,,,,,0.302155,-0.122919
-0.72299,3.253373,-0.4201,9.38394,2.003944,0,,,,,0.302909,-0.122917
-0.722237,3.218106,-0.418593,9.383879,2.011481,0,,,,,0.303662,-0.122916
-0.721483,3.182499,-0.417086,9.383888,2.019018,0,,,,,0.304416,-0.122914
-0.72073,3.147925,-0.415579,9.383938,2.026555,0,,,,,0.305169,-0.122913
-0.719976,3.114856,-0.414072,9.383984,2.034091,0,,,,,0.305923,-0.122911
-0.719223,3.081928,-0.412566,9.383986,2.041628,0,,,,,0.306676,-0.12291
-0.718469,3.047623,-0.411059,9.383948,2.049166,0,,,,,0.30743,-0.122908
-0.717716,3.012363,-0.409552,9.383924,2.056703,0,,,,,0.308183,-0.122907
-0.716962,2.976726,-0.408045,9.383922,2.06424,0,,,,,0.308937,-0.122906
-0.716209,2.941566,-0.406538,9.383989,2.071776,0,,,,,0.30969,-0.122904
-0.715455,2.908948,-0.405031,9.384084,2.079313,0,,,,,0.310444,-0.122903
-0.714702,2.875966,-0.403524,9.384153,2.08685,0,,,,,0.311197,-0.122901
-0.713948,2.843369,-0.402017,9.38423,2.094387,0,,,,,0.311951,-0.1229
-0.713195,2.811871,-0.40051,9.384301,2.101924,0,,,,,0.312704,-0.122898
-0.712441,2.780939,-0.399003,9.384336,2.109461,0,,,,,0.313458,-0.122897
-0.711688,2.750257,-0.397496,9.384369,2.116998,0,,,,,0.314211,-0.122895
-0.710934,2.720048,-0.395989,9.384414,2.124535,0,,,,,0.314965,-0.122894
-0.710181,2.690115,-0.394482,9.384533,2.132071,0,,,,,0.315718,-0.122892
-0.709427,2.659734,-0.392975,9.384623,2.139608,0,,,,,0.316472,-0.122891
-0.708674,2.62988,-0.391468,9.384728,2.147145,0,,,,,0.317225,-0.122889
-0.70792,2.601835,-0.389961,9.384819,2.154683,0,,,,,0.317979,-0.122888
-0.707167,2.573365,-0.388454,9.384863,2.16222,0,,,,,0.318732,-0.122887
-0.706413,2.54531,-0.386947,9.384912,2.169756,0,,,,,0.319486,-0.122885
-0.70566,2.517714,-0.38544,9.384954,2.177293,0,,,,,0.320239,-0.122884
-0.704906,2.48943,-0.383933,9.384958,2.18483,0,,,,,0.320993,-0.122882
-0.704153,2.461391,-0.382426,9.384965,2.192367,0,,,,,0.321746,-0.122881
-0.703399,2.433855,-0.380919,9.385033,2.199904,0,,,,,0.3225,-0.122879
-0.702646,2.406905,-0.379412,9.385071,2.207441,0,,,,,0.323254,-0.122878
-0.701892,2.380921,-0.377905,9.385056,2.214978,0,,,,,0.324007,-0.122876
-0.701139,2.354118,-0.376398,9.385013,2.222515,0,,,,,0.32476,-0.122873
-0.700385,2.327222,-0.374891,9.385026,2.230052,0,,,,,0.325514,-0.122871
-0.699632,2.299503,-0.373384,9.384989,2.237588,0,,,,,0.326267,-0.122868
-0.698878,2.272455,-0.371878,9.384955,2.245125,0,,,,,0.327021,-0.122865
-0.698125,2.24616,-0.370371,9.384949,2.252663,0,,,,,0.327775,-0.122862
-0.697371,2.219946,-0.368864,9.384952,2.2602,0,,,,,0.328528,-0.122859
-0.696618,2.193799,-0.367357,9.384962,2.267736,0,,,,,0.329281,-0.122856
-0.695864,2.168527,-0.36585,9.384998,2.275273,0,,,,,0.330035,-0.122853
-0.695111,2.143758,-0.364343,9.385047,2.28281,0,,,,,0.330788,-0.12285
-0.694357,2.119031,-0.362836,9.385042,2.290347,0,,,,,0.331542,-0.122847
-0.693604,2.094879,-0.361329,9.385082,2.297884,0,,,,,0.332296,-0.122846
-0.69285,2.07001,-0.359822,9.385084,2.305421,0,,,,,0.333049,-0.122844
-0.692097,2.048179,-0.358315,9.385142,2.312958,0,,,,,0.333803,-0.122843
-0.691343,2.024487,-0.356808,9.38515,2.320495,0,,,,,0.334556,-0.122841
-0.69059,2.003,-0.355301,9.385165,2.328032,0,,,,,0.33531,-0.12284
-0.689836,1.98111,-0.353794,9.385176,2.335568,0,,,,,0.336063,-0.122838
-0.689083,1.957828,-0.352287,9.385187,2.343105,0,,,,,0.336817,-0.122837
-0.688329,1.934101,-0.35078,9.38522,2.350642,0,,,,,0.33757,-0.122836
-0.687576,1.911523,-0.349273,9.385226,2.35818,0,,,,,0.338324,-0.122834
-0.686822,1.88922,-0.347766,9.385191,2.365716,0,,,,,0.339077,-0.122833
-0.686069,1.86601,-0.346259,9.3852,2.373253,0,,,,,0.339831,-0.122831
-0.685315,1.843485,-0.344752,9.385187,2.38079,0,,,,,0.340584,-0.12283
-0.684562,1.821655,-0.343245,9.385113,2.388327,0,,,,,0.341338,-0.122828
-0.683808,1.800958,-0.341738,9.385042,2.395864,0,,,,,0.342091,-0.122827
-0.683055,1.779405,-0.340231,9.385023,2.403401,0,,,,,0.342845,-0.122825
-0.682301,1.756563,-0.338724,9.384987,2.410938,0,,,,,0.343598,-0.122824
-0.681548,1.733746,-0.337217,9.384915,2.418475,0,,,,,0.344352,-0.122823
-0.680794,1.71265,-0.33571,9.384871,2.426012,0,,,,,0.345105,-0.122821
-0.680041,1.692695,-0.334203,9.384863,2.433548,0,,,,,0.345859,-0.12282
-0.679287,1.672246,-0.332696,9.384799,2.441085,0,,,,,0.346612,-0.122818
-0.678534,1.651278,-0.33119,9.384689,2.448622,0,,,,,0.347366,-0.122817
-0.67778,1.630958,-0.329683,9.384679,2.45616,0,,,,,0.348119,-0.122815
-0.677027,1.611595,-0.328176,9.384684,2.463696,0,,,,,0.348873,-0.122814
-0.676273,1.593706,-0.326669,9.384678,2.471233,0,,,,,0.349626,-0.122812
-0.67552,1.576313,-0.325162,9.384621,2.47877,0,,,,,0.35038,-0.122811
-0.674766,1.560924,-0.323655,9.384565,2.486307,0,,,,,0.351133,-0.12281
-0.674013,1.543842,-0.322148,9.384525,2.493844,0,,,,,0.351887,-0.122808
-0.673259,1.525568,-0.320641,9.384495,2.501381,0,,,,,0.35264,-0.122807
-0.672506,1.507409,-0.319134,9.384493,2.508918,0,,,,,0.353394,-0.122805
-0.671752,1.490018,-0.317627,9.384508,2.516455,0,,,,,0.354147,-0.122804
-0.670999,1.472268,-0.31612,9.384465,2.523992,0,,,,,0.354901,-0.122802
-0.670245,1.454671,-0.314613,9.38439,2.531528,0,,,,,0.355654,-0.122801
-0.669492,1.437078,-0.313106,9.384368,2.539065,0,,,,,0.356408,-0.1228
-0.668738,1.419342,-0.311599,9.384379,2.546602,0,,,,,0.357161,-0.122798
-0.667985,1.402269,-0.310092,9.384382,2.55414,0,,,,,0.357915,-0.122797
-0.667231,1.384791,-0.308585,9.384416,2.561677,0,,,,,0.358668,-0.122795
-0.666478,1.367486,-0.307078,9.384413,2.569213,0,,,,,0.359422,-0.122794
-0.665724,1.350686,-0.305571,9.384364,2.57675,0,,,,,0.360175,-0.122792
-0.664971,1.334263,-0.304064,9.384329,2.584287,0,,,,,0.360929,-0.122791
-0.664217,1.317942,-0.302557,9.384334,2.591824,0,,,,,0.361682,-0.12279
-0.663464,1.301705,-0.30105,9.384327,2.599361,0,,,,,0.362436,-0.122788
-0.66271,1.285491,-0.299543,9.384269,2.606898,0,,,,,0.363189,-0.122787
-0.661957,1.268103,-0.298036,9.384236,2.614435,0,,,,,0.363943,-0.122785
-0.661203,1.252505,-0.296529,9.384211,2.621972,0,,,,,0.364696,-0.122784
-0.66045,1.236366,-0.295022,9.384185,2.629508,0,,,,,0.36545,-0.122782
-0.659696,1.221582,-0.293516,9.384163,2.637045,0,,,,,0.366203,-0.122781
-0.658943,1.206724,-0.292009,9.384118,2.644582,0,,,,,0.366957,-0.12278
-0.658189,1.191864,-0.290502,9.384033,2.652119,0,,,,,0.36771,-0.122778
-0.657436,1.177812,-0.288995,9.383956,2.659657,0,,,,,0.368464,-0.122777
-0.656682,1.164862,-0.287488,9.383936,2.667193,0,,,,,0.369217,-0.122775
-0.655929,1.152791,-0.285981,9.383917,2.67473,0,,,,,0.369971,-0.122772
-0.655175,1.141221,-0.284474,9.383884,2.682267,0,,,,,0.370724,-0.12277
-0.654422,1.129258,-0.282967,9.383927,2.689804,0,,,,,0.371478,-0.122767
-0.653668,1.11579,-0.28146,9.383865,2.697341,0,,,,,0.372231,-0.122764
-0.652915,1.103445,-0.279953,9.383889,2.704878,0,,,,,0.372985,-0.122761
-0.652161,1.090938,-0.278446,9.383936,2.712415,0,,,,,0.373738,-0.122758
-0.651407,1.079112,-0.276939,9.383938,2.719952,0,,,,,0.374492,-0.122755
-0.650654,1.066856,-0.275432,9.383892,2.727489,0,,,,,0.375245,-0.122752
-0.6499,1.055162,-0.273925,9.383848,2.735025,0,,,,,0.375999,-0.12275
-0.649147,1.043588,-0.272418,9.383811,2.742562,0,,,,,0.376752,-0.122747
-0.648394,1.03138,-0.270911,9.383754,2.750099,0,,,,,0.377506,-0.122745
-0.64764,1.019254,-0.269404,9.383748,2.757637,0,,,,,0.378259,-0.122744
-0.646886,1.008111,-0.267897,9.383642,2.765173,0,,,,,0.379013,-0.122742
-0.646133,0.996876,-0.26639,9.38352,2.77271,0,,,,,0.379766,-0.122741
-0.645379,0.986049,-0.264883,9.383414,2.780247,0,,,,,0.38052,-0.12274
-0.644626,0.976741,-0.263376,9.383311,2.787784,0,,,,,0.381273,-0.122738
-0.643872,0.966244,-0.261869,9.383218,2.795321,0,,,,,0.382027,-0.122737
-0.643119,0.956034,-0.260362,9.383131,2.802858,0,,,,,0.38278,-0.122735
-0.642365,0.944665,-0.258855,9.383054,2.810395,0,,,,,0.383534,-0.122734
-0.641612,0.933721,-0.257348,9.382987,2.817932,0,,,,,0.384287,-0.122733
-0.640858,0.923917,-0.255841,9.382937,2.825469,0,,,,,0.385041,-0.122731
-0.640105,0.914826,-0.254334,9.382913,2.833005,0,,,,,0.385794,-0.12273
-0.639351,0.905819,-0.252827,9.382882,2.840542,0,,,,,0.386548,-0.122728
-0.638598,0.896699,-0.251321,9.382827,2.848079,0,,,,,0.387301,-0.122727
-0.637844,0.887589,-0.249814,9.382778,2.855616,0,,,,,0.388055,-0.122726
-0.637091,0.877665,-0.248307,9.382731,2.863153,0,,,,,0.388808,-0.122724
-0.636337,0.867987,-0.2468,9.382739,2.87069,0,,,,,0.389562,-0.122723
-0.635584,0.857965,-0.245293,9.382768,2.878227,0,,,,,0.390315,-0.122721
-0.63483,0.84748,-0.243786,9.382729,2.885764,0,,,,,0.391069,-0.12272
-0.634077,0.838292,-0.242279,9.382652,2.893301,0,,,,,0.391822,-0.122719
-0.633323,0.828953,-0.240772,9.382655,2.900838,0,,,,,0.392576,-0.122717
-0.63257,0.819925,-0.239265,9.382644,2.908375,0,,,,,0.393329,-0.122716
-0.631816,0.811381,-0.237758,9.38264,2.915912,0,,,,,0.394083,-0.122714
-0.631063,0.802604,-0.236251,9.382581,2.923449,0,,,,,0.394836,-0.122713
-0.630309,0.793887,-0.234744,9.382519,2.930985,0,,,,,0.39559,-0.122712
-0.629556,0.785685,-0.233237,9.382436,2.938522,0,,,,,0.396343,-0.12271
-0.628802,0.776693,-0.23173,9.382393,2.946059,0,,,,,0.397097,-0.122709
-0.628049,0.76926,-0.230223,9.382361,2.953596,0,,,,,0.39785,-0.122707
-0.627295,0.76226,-0.228716,9.382315,2.961133,0,,,,,0.398604,-0.122706
-0.626542,0.753363,-0.227209,9.382246,2.96867,0,,,,,0.399357,-0.122705
-0.625788,0.745058,-0.225702,9.3822,2.976207,0,,,,,0.400111,-0.122703
-0.625035,0.736841,-0.224195,9.382197,2.983744,0,,,,,0.400864,-0.122702
-0.624281,0.728964,-0.222688,9.38213,2.991281,0,,,,,0.401618,-0.1227
-0.623528,0.721147,-0.221181,9.38212,2.998818,0,,,,,0.402371,-0.122699
-0.622774,0.713252,-0.219674,9.382179,3.006355,0,,,,,0.403125,-0.122698
-0.622021,0.706474,-0.218167,9.382199,3.013892,0,,,,,0.403878,-0.122696
-0.621267,0.699663,-0.21666,9.382165,3.021429,0,,,,,0.404632,-0.122695
-0.620514,0.693581,-0.215153,9.382167,3.028965,0,,,,,0.405385,-0.122694
-0.61976,0.686564,-0.213646,9.382172,3.036502,0,,,,,0.406139,-0.122692
-0.619007,0.679077,-0.212139,9.382131,3.044039,0,,,,,0.406892,-0.122691
-0.618253,0.671896,-0.210633,9.382079,3.051576,0,,,,,0.407646,-0.122688
-0.6175,0.664992,-0.209126,9.382073,3.059113,0,,,,,0.408399,-0.122685
-0.616746,0.658263,-0.207619,9.382114,3.06665,0,,,,,0.409153,-0.122682
-0.615993,0.652183,-0.206112,9.382196,3.074187,0,,,,,0.409907,-0.12268
-0.615239,0.645926,-0.204605,9.382268,3.081724,0,,,,,0.41066,-0.122677
-0.614486,0.639323,-0.203098,9.382329,3.089261,0,,,,,0.411414,-0.122674
-0.613732,0.631798,-0.201591,9.382372,3.096798,0,,,,,0.412167,-0.122671
-0.612979,0.624199,-0.200084,9.382409,3.104335,0,,,,,0.41292,-0.122669
-0.612225,0.617216,-0.198577,9.382471,3.111872,0,,,,,0.413674,-0.122666
-0.611472,0.610414,-0.19707,9.382507,3.119409,0,,,,,0.414428,-0.122663
-0.610718,0.603141,-0.195563,9.382513,3.126945,0,,,,,0.415181,-0.122662
-0.609965,0.595866,-0.194056,9.382487,3.134482,0,,,,,0.415935,-0.12266
-0.609211,0.58881,-0.192549,9.382446,3.142019,0,,,,,0.416688,-0.122659
-0.608458,0.58151,-0.191042,9.382492,3.149556,0,,,,,0.417441,-0.122658
-0.607704,0.574064,-0.189535,9.382489,3.157093,0,,,,,0.418195,-0.122656
-0.606951,0.566872,-0.188028,9.382468,3.16463,0,,,,,0.418949,-0.122655
-0.606197,0.560419,-0.186521,9.382529,3.172167,0,,,,,0.419702,-0.122653
-0.605444,0.554118,-0.185014,9.382565,3.179704,0,,,,,0.420456,-0.122652
-0.60469,0.547302,-0.183507,9.382636,3.187241,0,,,,,0.421209,-0.122651
-0.603937,0.539967,-0.182,9.382721,3.194778,0,,,,,0.421963,-0.122649
-0.603183,0.532076,-0.180493,9.382798,3.202315,0,,,,,0.422716,-0.122648
-0.60243,0.524988,-0.178986,9.382895,3.209852,0,,,,,0.42347,-0.122647
-0.601676,0.518594,-0.177479,9.383016,3.217389,0,,,,,0.424223,-0.122645
-0.600923,0.512376,-0.175972,9.383098,3.224926,0,,,,,0.424977,-0.122644
-0.600169,0.506734,-0.174465,9.383162,3.232462,0,,,,,0.42573,-0.122643
-0.599416,0.501469,-0.172958,9.383216,3.239999,0,,,,,0.426484,-0.122641
-0.598662,0.49514,-0.171452,9.383284,3.247536,0,,,,,0.427237,-0.12264
-0.597909,0.488535,-0.169945,9.383305,3.255073,0,,,,,0.427991,-0.122639
-0.597155,0.482031,-0.168438,9.383373,3.26261,0,,,,,0.428744,-0.122637
-0.596402,0.475873,-0.166931,9.383402,3.270147,0,,,,,0.429498,-0.122636
-0.595648,0.469997,-0.165424,9.383392,3.277684,0,,,,,0.430251,-0.122634
-0.594895,0.464243,-0.163917,9.383383,3.285221,0,,,,,0.431005,-0.122633
-0.594141,0.458618,-0.16241,9.383397,3.292758,0,,,,,0.431758,-0.122632
-0.593388,0.453482,-0.160903,9.383432,3.300295,0,,,,,0.432512,-0.12263
-0.592634,0.448232,-0.159396,9.383442,3.307832,0,,,,,0.433265,-0.122629
-0.591881,0.442272,-0.157889,9.383482,3.315369,0,,,,,0.434019,-0.122628
-0.591127,0.437036,-0.156382,9.383493,3.322906,0,,,,,0.434772,-0.122626
-0.590374,0.431512,-0.154875,9.383431,3.330442,0,,,,,0.435526,-0.122625
-0.58962,0.426024,-0.153368,9.383402,3.337979,0,,,,,0.436279,-0.122624
-0.588867,0.420397,-0.151861,9.383369,3.345516,0,,,,,0.437033,-0.122622
-0.588113,0.415077,-0.150354,9.383341,3.353053,0,,,,,0.437786,-0.12262
-0.58736,0.409752,-0.148847,9.383333,3.36059,0,,,,,0.43854,-0.122617
-0.586606,0.404338,-0.14734,9.383355,3.368127,0,,,,,0.439293,-0.122614
-0.585853,0.39844,-0.145833,9.383383,3.375664,0,,,,,0.440047,-0.122612
-0.585099,0.393628,-0.144326,9.383389,3.383201,0,,,,,0.4408,-0.122609
-0.584346,0.389709,-0.142819,9.383376,3.390738,0,,,,,0.441554,-0.122606
-0.583592,0.385074,-0.141312,9.383268,3.398275,0,,,,,0.442307,-0.122604
-0.582839,0.380679,-0.139805,9.383272,3.405812,0,,,,,0.443061,-0.122601
-0.582085,0.376266,-0.138298,9.383212,3.413349,0,,,,,0.443814,-0.122598
-0.581332,0.372422,-0.136791,9.383266,3.420886,0,,,,,0.444568,-0.122595
-0.580578,0.367071,-0.135284,9.383315,3.428422,0,,,,,0.445321,-0.122594
-0.579825,0.362141,-0.133777,9.383291,3.435959,0,,,,,0.446075,-0.122593
-0.579071,0.357897,-0.13227,9.383216,3.443496,0,,,,,0.446828,-0.122591
-0.578318,0.354428,-0.130764,9.383162,3.451033,0,,,,,0.447582,-0.12259
-0.577564,0.350315,-0.129257,9.383212,3.45857,0,,,,,0.448335,-0.122589
-0.576811,0.345343,-0.12775,9.383202,3.466107,0,,,,,0.449089,-0.122588
-0.576057,0.340484,-0.126243,9.383207,3.473644,0,,,,,0.449842,-0.122586
