Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV 1_280,,Cond,,Conc B,,Injection,,Run Log,,Fraction,,"UV 1_280_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Injection,ml,Logbook,ml,Fraction,ml,mAU
0.40389,0.337884,1.833462,16.464334,13.273232,0,,,,,,,1.429572,-1.311781
0.40472,0.337757,1.835123,16.464336,13.28154,0,,,,,,,1.430403,-1.31178
0.405551,0.337594,1.836785,16.464273,13.289848,0,,,,,,,1.431233,-1.31178
0.406381,0.337314,1.838446,16.464228,13.298157,0,,,,,,,1.432064,-1.31178
0.407212,0.338062,1.840108,16.464279,13.306466,0,,,,,,,1.432895,-1.31178
0.408043,0.338499,1.841769,16.464315,13.314775,0,,,,,,,1.433725,-1.31178
0.408873,0.339589,1.84343,16.464272,13.323083,0,,,,,,,1.434556,-1.31178
0.409704,0.340046,1.845091,16.464272,13.331391,0,,,,,,,1.435387,-1.31178
0.410535,0.339673,1.846753,16.464342,13.3397,0,,,,,,,1.436217,-1.31178
0.411366,0.339656,1.848414,16.464401,13.348008,0,,,,,,,1.437048,-1.31178
0.412196,0.339507,1.850075,16.464363,13.356317,0,,,,,,,1.437879,-1.31178
0.413027,0.339726,1.851737,16.464348,13.364625,0,,,,,,,1.438709,-1.31178
0.413857,0.339938,1.853398,16.464363,13.372933,0,,,,,,,1.43954,-1.31178
0.414688,0.340266,1.85506,16.464437,13.381242,0,,,,,,,1.440371,-1.31178
0.415519,0.340344,1.856721,16.464481,13.38955,0,,,,,,,1.441201,-1.31178
0.416349,0.340072,1.858382,16.464418,13.397859,0,,,,,,,1.442032,-1.31178
0.41718,0.340704,1.860043,16.464392,13.406168,0,,,,,,,1.442863,-1.31178
0.418011,0.340963,1.861705,16.464413,13.414476,0,,,,,,,1.443693,-1.31178
0.418841,0.341415,1.863366,16.464375,13.422785,0,,,,,,,1.444524,-1.31178
0.419672,0.341825,1.865027,16.464302,13.431093,0,,,,,,,1.445355,-1.31178
0.420503,0.341423,1.866689,16.464296,13.439402,0,,,,,,,1.446185,-1.31178
0.421333,0.341408,1.86835,16.464357,13.44771,0,,,,,,,1.447016,-1.31178
0.422164,0.341781,1.870011,16.464396,13.456018,0,,,,,,,1.447847,-1.31178
0.422995,0.341543,1.871673,16.46447,13.464327,0,,,,,,,1.448677,-1.31178
0.423825,0.340882,1.873334,16.464563,13.472635,0,,,,,,,1.449508,-1.31178
0.424656,0.340702,1.874995,16.464588,13.480944,0,,,,,,,1.450339,-1.31178
0.425487,0.34085,1.876657,16.464659,13.489252,0,,,,,,,1.451169,-1.31178
0.426317,0.341018,1.878318,16.464731,13.497561,0,,,,,,,1.452,-1.31178
0.427148,0.340647,1.879979,16.46476,13.50587,0,,,,,,,1.452831,-1.31178
0.427979,0.340764,1.881641,16.464783,13.514178,0,,,,,,,1.453661,-1.31178
0.428809,0.341154,1.883302,16.464823,13.522487,0,,,,,,,1.454492,-1.311779
0.42964,0.341237,1.884963,16.46489,13.530795,0,,,,,,,1.455323,-1.311779
0.430471,0.341054,1.886625,16.464899,13.539104,0,,,,,,,1.456153,-1.311779
0.431301,0.340397,1.888286,16.464872,13.547412,0,,,,,,,1.456984,-1.311779
0.432132,0.340393,1.889947,16.46484,13.55572,0,,,,,,,1.457815,-1.311779
0.432963,0.340408,1.891609,16.464886,13.564029,0,,,,,,,1.458645,-1.311779
0.433793,0.340475,1.89327,16.464937,13.572337,0,,,,,,,1.459476,-1.311779
0.434624,0.340693,1.894931,16.464975,13.580646,0,,,,,,,1.460307,-1.311779
0.435455,0.340609,1.896592,16.464968,13.588954,0,,,,,,,1.461137,-1.311779
0.436285,0.340479,1.898254,16.464977,13.597263,0,,,,,,,1.461968,-1.311779
0.437116,0.340551,1.899915,16.465015,13.605572,0,,,,,,,1.462799,-1.311779
0.437947,0.340474,1.901577,16.465044,13.61388,0,,,,,,,1.463629,-1.311779
0.438777,0.340305,1.903238,16.465059,13.622189,0,,,,,,,1.46446,-1.311779
0.439608,0.340206,1.904899,16.465042,13.630497,0,,,,,,,1.465291,-1.311779
0.440439,0.340228,1.906561,16.46505,13.638805,0,,,,,,,1.466121,-1.311779
0.441269,0.339714,1.908222,16.465038,13.647114,0,,,,,,,1.466952,-1.311779
0.4421,0.339695,1.909883,16.465069,13.655422,0,,,,,,,1.467783,-1.311779
0.442931,0.33949,1.911544,16.465118,13.663731,0,,,,,,,1.468613,-1.311779
0.443761,0.339141,1.913206,16.465185,13.672039,0,,,,,,,1.469444,-1.311779
0.444592,0.339123,1.914867,16.465221,13.680347,0,,,,,,,1.470275,-1.311779
0.445423,0.338503,1.916529,16.465214,13.688656,0,,,,,,,1.471105,-1.311779
0.446253,0.338225,1.91819,16.465231,13.696965,0,,,,,,,1.471936,-1.311779
0.447084,0.338371,1.919851,16.465197,13.705274,0,,,,,,,1.472767,-1.311779
0.447915,0.338524,1.921512,16.465141,13.713582,0,,,,,,,1.473597,-1.311779
0.448745,0.338321,1.923174,16.465147,13.72189,0,,,,,,,1.474428,-1.311779
0.449576,0.338604,1.924835,16.465206,13.730199,0,,,,,,,1.475258,-1.311779
0.450407,0.338059,1.926496,16.465202,13.738507,0,,,,,,,1.476089,-1.311779
0.451237,0.337851,1.928158,16.46524,13.746816,0,,,,,,,1.47692,-1.311778
0.452068,0.338096,1.929819,16.465218,13.755124,0,,,,,,,1.477751,-1.311778
0.452899,0.33818,1.931481,16.465168,13.763433,0,,,,,,,1.478581,-1.311778
0.453729,0.338408,1.933142,16.46517,13.771741,0,,,,,,,1.479412,-1.311778
0.45456,0.337618,1.934803,16.465212,13.780049,0,,,,,,,1.480243,-1.311778
0.455391,0.33685,1.936464,16.465185,13.788358,0,,,,,,,1.481073,-1.311778
0.456221,0.336296,1.938126,16.465141,13.796667,0,,,,,,,1.481904,-1.311778
0.457052,0.335897,1.939787,16.465111,13.804976,0,,,,,,,1.482735,-1.311778
0.457883,0.335296,1.941448,16.465113,13.813284,0,,,,,,,1.483565,-1.311778
0.458713,0.334127,1.94311,16.465122,13.821592,0,,,,,,,1.484396,-1.311778
0.459544,0.333394,1.944771,16.465082,13.829901,0,,,,,,,1.485227,-1.311778
0.460375,0.333451,1.946432,16.465126,13.838209,0,,,,,,,1.486057,-1.311778
0.461205,0.333243,1.948094,16.465166,13.846518,0,,,,,,,1.486888,-1.311778
0.462036,0.333449,1.949755,16.465172,13.854826,0,,,,,,,1.487718,-1.311778
0.462867,0.334173,1.951416,16.4652,13.863134,0,,,,,,,1.488549,-1.311778
0.463697,0.334418,1.953078,16.465185,13.871443,0,,,,,,,1.48938,-1.311778
0.464528,0.334054,1.954739,16.465187,13.879751,0,,,,,,,1.49021,-1.311778
0.465359,0.333727,1.9564,16.465139,13.888061,0,,,,,,,1.491041,-1.311778
0.466189,0.333708,1.958062,16.465099,13.896369,0,,,,,,,1.491872,-1.311778
0.46702,0.333653,1.959723,16.465054,13.904677,0,,,,,,,1.492703,-1.311778
0.467851,0.333293,1.961384,16.465025,13.912986,0,,,,,,,1.493533,-1.311778
0.468681,0.333104,1.963046,16.464951,13.921294,0,,,,,,,1.494364,-1.311778
0.469512,0.333097,1.964707,16.464931,13.929603,0,,,,,,,1.495195,-1.311778
0.470343,0.332538,1.966368,16.464926,13.937911,0,,,,,,,1.496025,-1.311777
0.471173,0.332603,1.96803,16.464903,13.946219,0,,,,,,,1.496856,-1.311777
0.472004,0.332866,1.969691,16.464916,13.954528,0,,,,,,,1.497687,-1.311777
0.472835,0.333173,1.971352,16.464975,13.962836,0,,,,,,,1.498517,-1.311777
0.473665,0.333165,1.973014,16.465021,13.971145,0,,,,,,,1.499348,-1.311777
0.474496,0.333243,1.974675,16.465034,13.979453,0,,,,,,,1.500178,-1.311777
0.475327,0.333481,1.976336,16.464972,13.987762,0,,,,,,,1.501009,-1.311777
0.476157,0.333085,1.977998,16.464983,13.996071,0,,,,,,,1.50184,-1.311777
0.476988,0.332869,1.979659,16.465004,14.004379,0,,,,,,,1.50267,-1.311777
0.477819,0.332873,1.98132,16.465048,14.012688,0,,,,,,,1.503501,-1.311777
0.478649,0.332484,1.982982,16.465044,14.020996,0,,,,,,,1.504332,-1.311777
0.47948,0.332262,1.984643,16.465057,14.029305,0,,,,,,,1.505162,-1.311777
0.480311,0.331869,1.986304,16.465101,14.037613,0,,,,,,,1.505993,-1.311777
0.481141,0.331252,1.987966,16.46512,14.045921,0,,,,,,,1.506824,-1.311777
0.481972,0.330648,1.989627,16.465139,14.05423,0,,,,,,,1.507655,-1.311777
0.482803,0.330236,1.991288,16.465197,14.062538,0,,,,,,,1.508485,-1.311777
0.483633,0.329932,1.99295,16.465294,14.070847,0,,,,,,,1.509316,-1.311777
0.484464,0.329981,1.994611,16.465303,14.079155,0,,,,,,,1.510146,-1.311777
0.485295,0.330285,1.996272,16.465309,14.087464,0,,,,,,,1.510977,-1.311777
0.486125,0.330436,1.997934,16.465345,14.095773,0,,,,,,,1.511808,-1.311777
0.486956,0.33085,1.999595,16.465351,14.104081,0,,,,,,,1.512638,-1.311777
0.487787,0.330933,2.001256,16.465391,14.11239,0,,,,,,,1.513469,-1.311777
0.488617,0.330389,2.002918,16.46533,14.120698,0,,,,,,,1.5143,-1.311777
0.489448,0.329909,2.004579,16.465307,14.129006,0,,,,,,,1.51513,-1.311777
0.490278,0.329718,2.00624,16.465315,14.137315,0,,,,,,,1.515961,-1.311777
0.491109,0.329567,2.007902,16.465288,14.145623,0,,,,,,,1.516792,-1.311777
0.49194,0.329553,2.009563,16.465282,14.153932,0,,,,,,,1.517622,-1.311776
0.492771,0.329547,2.011224,16.465185,14.16224,0,,,,,,,1.518453,-1.311776
0.493601,0.32958,2.012886,16.465124,14.170548,0,,,,,,,1.519284,-1.311776
0.494432,0.329462,2.014547,16.46509,14.178857,0,,,,,,,1.520114,-1.311776
0.495263,0.329344,2.016208,16.465101,14.187166,0,,,,,,,1.520945,-1.311776
0.496093,0.329531,2.017869,16.465122,14.195475,0,,,,,,,1.521776,-1.311776
0.496924,0.329895,2.019531,16.465136,14.203783,0,,,,,,,1.522606,-1.311776
0.497754,0.329888,2.021192,16.46516,14.212091,0,,,,,,,1.523437,-1.311776
0.498585,0.330297,2.022853,16.465136,14.2204,0,,,,,,,1.524268,-1.311776
0.499416,0.331227,2.024515,16.465174,14.228708,0,,,,,,,1.525098,-1.311776
0.500247,0.33161,2.026176,16.465202,14.237017,0,,,,,,,1.525929,-1.311776
0.501077,0.331309,2.027837,16.465237,14.245325,0,,,,,,,1.52676,-1.311776
0.501908,0.331162,2.029499,16.465208,14.253633,0,,,,,,,1.52759,-1.311776
0.502738,0.331092,2.03116,16.465254,14.261942,0,,,,,,,1.528421,-1.311776
0.503569,0.330304,2.032822,16.465216,14.27025,0,,,,,,,1.529252,-1.311776
0.5044,0.329564,2.034483,16.465248,14.278559,0,,,,,,,1.530082,-1.311776
0.50523,0.329428,2.036144,16.465246,14.286868,0,,,,,,,1.530913,-1.311776
0.506061,0.329361,2.037806,16.465176,14.295177,0,,,,,,,1.531744,-1.311776
0.506892,0.329237,2.039467,16.46516,14.303485,0,,,,,,,1.532574,-1.311776
0.507722,0.329044,2.041128,16.465117,14.311793,0,,,,,,,1.533405,-1.311776
0.508553,0.328881,2.042789,16.465006,14.320102,0,,,,,,,1.534236,-1.311776
0.509384,0.328976,2.044451,16.464981,14.32841,0,,,,,,,1.535066,-1.311776
0.510214,0.329077,2.046112,16.464947,14.336719,0,,,,,,,1.535897,-1.311776
0.511045,0.328852,2.047773,16.46501,14.345027,0,,,,,,,1.536728,-1.311775
0.511876,0.328892,2.049435,16.464968,14.353335,0,,,,,,,1.537558,-1.311775
0.512706,0.328728,2.051096,16.464956,14.361644,0,,,,,,,1.538389,-1.311775
0.513537,0.327764,2.052757,16.464943,14.369952,0,,,,,,,1.53922,-1.311775
0.514368,0.327202,2.054419,16.464918,14.378262,0,,,,,,,1.54005,-1.311775
0.515198,0.327225,2.05608,16.465023,14.38657,0,,,,,,,1.540881,-1.311775
0.516029,0.327128,2.057741,16.465054,14.394878,0,,,,,,,1.541712,-1.311775
0.51686,0.326725,2.059402,16.465088,14.403187,0,,,,,,,1.542542,-1.311775
0.51769,0.326554,2.061064,16.465063,14.411495,0,,,,,,,1.543373,-1.311775
0.518521,0.326504,2.062726,16.465002,14.419804,0,,,,,,,1.544204,-1.311775
0.519352,0.326464,2.064387,16.464994,14.428112,0,,,,,,,1.545034,-1.311775
0.520182,0.326757,2.066048,16.464941,14.43642,0,,,,,,,1.545865,-1.311775
0.521013,0.326859,2.067709,16.464922,14.444729,0,,,,,,,1.546696,-1.311775
0.521844,0.326638,2.069371,16.464872,14.453037,0,,,,,,,1.547526,-1.311775
0.522674,0.326746,2.071032,16.46493,14.461346,0,,,,,,,1.548357,-1.311775
0.523505,0.327,2.072693,16.464941,14.469654,0,,,,,,,1.549188,-1.311775
0.524336,0.327025,2.074355,16.464897,14.477963,0,,,,,,,1.550018,-1.311775
0.525166,0.32707,2.076016,16.46487,14.486272,0,,,,,,,1.550849,-1.311775
0.525997,0.326976,2.077677,16.464914,14.49458,0,,,,,,,1.551679,-1.311775
0.526828,0.326419,2.079339,16.464968,14.502889,0,,,,,,,1.55251,-1.311775
0.527658,0.325624,2.081,16.464865,14.511197,0,,,,,,,1.553341,-1.311775
0.528489,0.325188,2.082661,16.464922,14.519506,0,,,,,,,1.554172,-1.311775
0.52932,0.324782,2.084322,16.464891,14.527814,0,,,,,,,1.555002,-1.311775
0.53015,0.324693,2.085984,16.464853,14.536122,0,,,,,,,1.555833,-1.311774
0.530981,0.324572,2.087645,16.464853,14.544431,0,,,,,,,1.556664,-1.311774
0.531812,0.324564,2.089306,16.465027,14.552739,0,,,,,,,1.557494,-1.311774
0.532642,0.324628,2.090968,16.465149,14.561048,0,,,,,,,1.558325,-1.311774
0.533473,0.324717,2.092629,16.465086,14.569356,0,,,,,,,1.559156,-1.311774
0.534304,0.324386,2.094291,16.465149,14.577665,0,,,,,,,1.559986,-1.311774
0.535134,0.323874,2.095952,16.465107,14.585974,0,,,,,,,1.560817,-1.311774
0.535965,0.323401,2.097613,16.465101,14.594282,0,,,,,,,1.561648,-1.311774
0.536796,0.323013,2.099275,16.46517,14.602591,0,,,,,,,1.562478,-1.311774
0.537626,0.322724,2.100936,16.465153,14.610899,0,,,,,,,1.563309,-1.311774
0.538457,0.322382,2.102597,16.465157,14.619207,0,,,,,,,1.564139,-1.311774
0.539288,0.322306,2.104259,16.465092,14.627516,0,,,,,,,1.56497,-1.311774
0.540118,0.322305,2.10592,16.465099,14.635824,0,,,,,,,1.565801,-1.311774
0.540949,0.322127,2.107581,16.464998,14.644133,0,,,,,,,1.566631,-1.311774
0.54178,0.322498,2.109242,16.465046,14.652441,0,,,,,,,1.567462,-1.311774
0.54261,0.32298,2.110904,16.465118,14.660749,0,,,,,,,1.568293,-1.311773
0.543441,0.322995,2.112565,16.465099,14.669058,0,,,,,,,1.569124,-1.311773
0.544272,0.322796,2.114226,16.465073,14.677367,0,,,,,,,1.569954,-1.311773
0.545102,0.322879,2.115888,16.465054,14.685676,0,,,,,,,1.570785,-1.311773
0.545933,0.323126,2.117549,16.465073,14.693984,0,,,,,,,1.571616,-1.311773
0.546764,0.322847,2.119211,16.465137,14.702292,0,,,,,,,1.572446,-1.311773
0.547594,0.322668,2.120872,16.465113,14.710601,0,,,,,,,1.573277,-1.311773
0.548425,0.32274,2.122533,16.465117,14.718909,0,,,,,,,1.574108,-1.311773
0.549256,0.322653,2.124195,16.465199,14.727218,0,,,,,,,1.574938,-1.311773
0.550086,0.32267,2.125856,16.4653,14.735526,0,,,,,,,1.575769,-1.311773
0.550917,0.323114,2.127517,16.465368,14.743834,0,,,,,,,1.576599,-1.311773
0.551748,0.32304,2.129179,16.465446,14.752143,0,,,,,,,1.57743,-1.311773
0.552578,0.322921,2.13084,16.465441,14.760451,0,,,,,,,1.578261,-1.311773
0.553409,0.322997,2.132501,16.465384,14.768761,0,,,,,,,1.579091,-1.311773
0.55424,0.323141,2.134162,16.465425,14.777069,0,,,,,,,1.579922,-1.311773
0.55507,0.323735,2.135824,16.465405,14.785378,0,,,,,,,1.580753,-1.311773
0.555901,0.324301,2.137485,16.465387,14.793686,0,,,,,,,1.581583,-1.311773
0.556732,0.324281,2.139146,16.465471,14.801994,0,,,,,,,1.582414,-1.311773
0.557562,0.324365,2.140808,16.465439,14.810303,0,,,,,,,1.583245,-1.311773
0.558393,0.324429,2.142469,16.465496,14.818611,0,,,,,,,1.584076,-1.311773
0.559224,0.324515,2.14413,16.465368,14.82692,0,,,,,,,1.584906,-1.311773
0.560054,0.324432,2.145792,16.465332,14.835228,0,,,,,,,1.585737,-1.311773
0.560885,0.324154,2.147453,16.465406,14.843536,0,,,,,,,1.586568,-1.311772
0.561716,0.324095,2.149115,16.46538,14.851845,0,,,,,,,1.587398,-1.311772
0.562546,0.32406,2.150776,16.465315,14.860153,0,,,,,,,1.588229,-1.311772
0.563377,0.324094,2.152437,16.465305,14.868463,0,,,,,,,1.589059,-1.311772
0.564208,0.324256,2.154099,16.465319,14.876771,0,,,,,,,1.58989,-1.311772
0.565038,0.324042,2.15576,16.465351,14.885079,0,,,,,,,1.590721,-1.311772
0.565869,0.324586,2.157421,16.465343,14.893388,0,,,,,,,1.591551,-1.311772
0.5667,0.324961,2.159082,16.465322,14.901696,0,,,,,,,1.592382,-1.311772
0.56753,0.325024,2.160744,16.465288,14.910005,0,,,,,,,1.593213,-1.311772
0.568361,0.324916,2.162405,16.465252,14.918313,0,,,,,,,1.594043,-1.311772
0.569192,0.325399,2.164066,16.465229,14.926621,0,,,,,,,1.594874,-1.311772
0.570022,0.324908,2.165728,16.465263,14.93493,0,,,,,,,1.595705,-1.311772
0.570853,0.325567,2.167389,16.465223,14.943238,0,,,,,,,1.596535,-1.311772
0.571684,0.325206,2.16905,16.465218,14.951547,0,,,,,,,1.597366,-1.311772
0.572514,0.325193,2.170712,16.465246,14.959855,0,,,,,,,1.598197,-1.311772
0.573345,0.32559,2.172373,16.465267,14.968164,0,,,,,,,1.599028,-1.311772
0.574175,0.325482,2.174034,16.465204,14.976473,0,,,,,,,1.599858,-1.311772
0.575006,0.324986,2.175695,16.465179,14.984781,0,,,,,,,1.600689,-1.311772
0.575837,0.325078,2.177357,16.465153,14.99309,0,,,,,,,1.601519,-1.311772
0.576668,0.325652,2.179018,16.465055,15.001398,0,,,,,,,1.60235,-1.311772
0.577498,0.325436,2.18068,16.46504,15.009706,0,,,,,,,1.603181,-1.311772
0.578329,0.325169,2.182341,16.464977,15.018015,0,,,,,,,1.604011,-1.311772
0.579159,0.325235,2.184002,16.464849,15.026323,0,,,,,,,1.604842,-1.311772
0.57999,0.325674,2.185664,16.464773,15.034632,0,,,,,,,1.605673,-1.311772
0.580821,0.325382,2.187325,16.464743,15.04294,0,,,,,,,1.606503,-1.311771
0.581651,0.325273,2.188986,16.46471,15.051249,0,,,,,,,1.607334,-1.311771
0.582482,0.325224,2.190648,16.464663,15.059557,0,,,,,,,1.608165,-1.311771
0.583313,0.324864,2.192309,16.464685,15.067865,0,,,,,,,1.608995,-1.311771
0.584144,0.324489,2.19397,16.464689,15.076174,0,,,,,,,1.609826,-1.311771
0.584974,0.324436,2.195632,16.464682,15.084482,0,,,,,,,1.610657,-1.311771
0.585805,0.323973,2.197293,16.464684,15.092791,0,,,,,,,1.611487,-1.311771
0.586635,0.32391,2.198954,16.464668,15.101099,0,,,,,,,1.612318,-1.311771
0.587466,0.323747,2.200615,16.464701,15.109407,0,,,,,,,1.613149,-1.311771
0.588297,0.323682,2.202277,16.464663,15.117718,0,,,,,,,1.613979,-1.311771
0.589127,0.323965,2.203938,16.464649,15.126026,0,,,,,,,1.61481,-1.311771
0.589958,0.324345,2.205599,16.464615,15.134335,0,,,,,,,1.615641,-1.311771
0.590789,0.324543,2.207261,16.464567,15.142643,0,,,,,,,1.616471,-1.311771
0.591619,0.324545,2.208922,16.464563,15.150951,0,,,,,,,1.617302,-1.311771
0.59245,0.323931,2.210584,16.464594,15.15926,0,,,,,,,1.618133,-1.311771
0.593281,0.323608,2.212245,16.464579,15.167568,0,,,,,,,1.618963,-1.311771
0.594111,0.323771,2.213906,16.464537,15.175877,0,,,,,,,1.619794,-1.311771
0.594942,0.324099,2.215568,16.464554,15.184185,0,,,,,,,1.620625,-1.311771
0.595773,0.324063,2.217229,16.464596,15.192493,0,,,,,,,1.621455,-1.311771
0.596603,0.323797,2.21889,16.464613,15.200802,0,,,,,,,1.622286,-1.311771
0.597434,0.323297,2.220551,16.464611,15.20911,0,,,,,,,1.623117,-1.311771
0.598265,0.322993,2.222213,16.464622,15.217419,0,,,,,,,1.623947,-1.311771
0.599095,0.322762,2.223874,16.46463,15.225727,0,,,,,,,1.624778,-1.31177
0.599926,0.322444,2.225535,16.464647,15.234035,0,,,,,,,1.625609,-1.31177
0.600757,0.322206,2.227197,16.46464,15.242344,0,,,,,,,1.626439,-1.31177
0.601587,0.322224,2.228858,16.464678,15.250652,0,,,,,,,1.62727,-1.31177
0.602418,0.321642,2.230519,16.464699,15.258961,0,,,,,,,1.628101,-1.31177
0.603249,0.32084,2.232181,16.464745,15.267269,0,,,,,,,1.628931,-1.31177
0.604079,0.320191,2.233842,16.464804,15.275578,0,,,,,,,1.629762,-1.31177
0.60491,0.32002,2.235503,16.46484,15.283886,0,,,,,,,1.630593,-1.31177
0.605741,0.320191,2.237165,16.46488,15.292194,0,,,,,,,1.631423,-1.31177
0.606571,0.320052,2.238826,16.46492,15.300503,0,,,,,,,1.632254,-1.31177
0.607402,0.319308,2.240488,16.464931,15.308813,0,,,,,,,1.633085,-1.31177
0.608233,0.31904,2.242149,16.464962,15.317122,0,,,,,,,1.633915,-1.31177
0.609063,0.318995,2.24381,16.464993,15.32543,0,,,,,,,1.634746,-1.31177
0.609894,0.318628,2.245471,16.464981,15.333738,0,,,,,,,1.635577,-1.31177
0.610725,0.318257,2.247133,16.465054,15.342047,0,,,,,,,1.636407,-1.31177
0.611555,0.318591,2.248794,16.465172,15.350355,0,,,,,,,1.637238,-1.31177
0.612386,0.318197,2.250455,16.465208,15.358664,0,,,,,,,1.638069,-1.31177
0.613217,0.31851,2.252117,16.465168,15.366972,0,,,,,,,1.638899,-1.31177
0.614047,0.318438,2.253778,16.465132,15.37528,0,,,,,,,1.63973,-1.31177
0.614878,0.317817,2.255439,16.465153,15.383589,0,,,,,,,1.640561,-1.31177
0.615709,0.317565,2.257101,16.465147,15.391897,0,,,,,,,1.641391,-1.31177
0.616539,0.317355,2.258762,16.465181,15.400206,0,,,,,,,1.642222,-1.31177
0.61737,0.317058,2.260423,16.465151,15.408514,0,,,,,,,1.643053,-1.311769
0.618201,0.316384,2.262084,16.465181,15.416822,0,,,,,,,1.643883,-1.311769
0.619031,0.316257,2.263746,16.465218,15.425131,0,,,,,,,1.644714,-1.311769
0.619862,0.3165,2.265407,16.465179,15.433439,0,,,,,,,1.645545,-1.311769
0.620693,0.316137,2.267069,16.465134,15.441748,0,,,,,,,1.646375,-1.311769
0.621523,0.315188,2.26873,16.465052,15.450056,0,,,,,,,1.647206,-1.311769
0.622354,0.31497,2.270391,16.465065,15.458364,0,,,,,,,1.648037,-1.311769
0.623185,0.314712,2.272053,16.465061,15.466673,0,,,,,,,1.648867,-1.311769
0.624015,0.314153,2.273714,16.465025,15.474981,0,,,,,,,1.649698,-1.311769
0.624846,0.313547,2.275375,16.465038,15.48329,0,,,,,,,1.650529,-1.311769
0.625677,0.3134,2.277037,16.465082,15.491598,0,,,,,,,1.651359,-1.311769
0.626507,0.312798,2.278698,16.465096,15.499907,0,,,,,,,1.65219,-1.311769
0.627338,0.312498,2.280359,16.465113,15.508217,0,,,,,,,1.653021,-1.311769
0.628169,0.312113,2.282021,16.465109,15.516525,0,,,,,,,1.653851,-1.311769
0.628999,0.311891,2.283682,16.465088,15.524834,0,,,,,,,1.654682,-1.311769
0.62983,0.311409,2.285343,16.465046,15.533142,0,,,,,,,1.655512,-1.311769
0.630661,0.310254,2.287004,16.464991,15.541451,0,,,,,,,1.656343,-1.311769
0.631491,0.309478,2.288666,16.464972,15.549759,0,,,,,,,1.657174,-1.311769
0.632322,0.308787,2.290327,16.464949,15.558067,0,,,,,,,1.658005,-1.311769
0.633153,0.307641,2.291988,16.464951,15.566376,0,,,,,,,1.658835,-1.311769
0.633983,0.30712,2.29365,16.464977,15.574684,0,,,,,,,1.659666,-1.311769
0.634814,0.306289,2.295311,16.464964,15.582993,0,,,,,,,1.660497,-1.311769
0.635645,0.305497,2.296973,16.464939,15.591301,0,,,,,,,1.661327,-1.311769
0.636475,0.304582,2.298634,16.46496,15.599609,0,,,,,,,1.662158,-1.311768
0.637306,0.303793,2.300295,16.464996,15.607918,0,,,,,,,1.662989,-1.311768
0.638137,0.303145,2.301957,16.465012,15.616226,0,,,,,,,1.663819,-1.311768
0.638967,0.302991,2.303618,16.465044,15.624535,0,,,,,,,1.66465,-1.311768
0.639798,0.301925,2.305279,16.465084,15.632843,0,,,,,,,1.66548,-1.311768
0.640629,0.300808,2.306941,16.465097,15.641151,0,,,,,,,1.666311,-1.311768
0.641459,0.299403,2.308602,16.465136,15.64946,0,,,,,,,1.667142,-1.311768
0.64229,0.29925,2.310263,16.465273,15.657768,0,,,,,,,1.667972,-1.311768
0.643121,0.298731,2.311924,16.465368,15.666077,0,,,,,,,1.668803,-1.311768
0.643951,0.298902,2.313586,16.46541,15.674385,0,,,,,,,1.669634,-1.311768
0.644782,0.299028,2.315247,16.465452,15.682693,0,,,,,,,1.670464,-1.311768
0.645613,0.299068,2.316908,16.465515,15.691002,0,,,,,,,1.671295,-1.311768
0.646443,0.299251,2.31857,16.465557,15.699312,0,,,,,,,1.672126,-1.311767
0.647274,0.297761,2.320231,16.465563,15.707621,0,,,,,,,1.672957,-1.311767
0.648105,0.297272,2.321892,16.465593,15.715929,0,,,,,,,1.673787,-1.311767
0.648935,0.296012,2.323554,16.465603,15.724237,0,,,,,,,1.674618,-1.311767
0.649766,0.294564,2.325215,16.465624,15.732546,0,,,,,,,1.675449,-1.311767
0.650597,0.293427,2.326877,16.465693,15.740854,0,,,,,,,1.676279,-1.311767
0.651427,0.29295,2.328538,16.465757,15.749163,0,,,,,,,1.67711,-1.311767
0.652258,0.293082,2.330199,16.465816,15.757471,0,,,,,,,1.67794,-1.311767
0.653089,0.292661,2.331861,16.465864,15.765779,0,,,,,,,1.678771,-1.311767
